   0.01300000  0.88692E+00  0.56458E-01  0.00000E+00  0.00000E+00  0.88692E+00  0.56440E-01
   0.02000000  0.74163E+00  0.37438E-01  0.00000E+00  0.00000E+00  0.74163E+00  0.37311E-01
   0.03200000  0.65236E+00  0.35427E-01  0.00000E+00  0.00000E+00  0.65236E+00  0.35275E-01
   0.05000000  0.55728E+00  0.29357E-01  0.00000E+00  0.00000E+00  0.55728E+00  0.29237E-01
   0.08000000  0.45887E+00  0.24242E-01  0.00000E+00  0.00000E+00  0.45887E+00  0.24259E-01
   0.13000000  0.40707E+00  0.25836E-01  0.00000E+00  0.00000E+00  0.40707E+00  0.25879E-01
   0.18000001  0.31974E+00  0.21705E-01  0.00000E+00  0.00000E+00  0.31974E+00  0.21667E-01
   0.25000000  0.26316E+00  0.21544E-01  0.00000E+00  0.00000E+00  0.26316E+00  0.21367E-01
   0.40000001  0.13134E+00  0.16973E-01  0.00000E+00  0.00000E+00  0.13134E+00  0.16786E-01
   0.64999998  0.23583E-01  0.55111E-02  0.00000E+00  0.00000E+00  0.23583E-01  0.53752E-02
