   0.01050000  0.95184E+00  0.59490E-01  0.00000E+00  0.00000E+00  0.95184E+00  0.59396E-01
   0.01300000  0.87005E+00  0.50530E-01  0.84455E+00  0.28494E-01  0.84997E+00  0.24677E-01
   0.02000000  0.75120E+00  0.35067E-01  0.76175E+00  0.29659E-01  0.75756E+00  0.22755E-01
   0.03200000  0.58439E+00  0.28503E-01  0.65287E+00  0.24077E-01  0.62488E+00  0.18311E-01
   0.05000000  0.54899E+00  0.24636E-01  0.51723E+00  0.19168E-01  0.52900E+00  0.15097E-01
   0.08000000  0.45114E+00  0.22123E-01  0.45121E+00  0.17142E-01  0.45118E+00  0.13577E-01
   0.13000000  0.35840E+00  0.21215E-01  0.36276E+00  0.14813E-01  0.36130E+00  0.12213E-01
   0.18000001  0.32205E+00  0.21023E-01  0.00000E+00  0.00000E+00  0.32205E+00  0.21042E-01
   0.25000000  0.26302E+00  0.24365E-01  0.26067E+00  0.13610E-01  0.26119E+00  0.11723E-01
   0.40000001  0.13165E+00  0.17952E-01  0.00000E+00  0.00000E+00  0.13165E+00  0.17623E-01
   0.64999998  0.19419E-01  0.39687E-02  0.00000E+00  0.00000E+00  0.19419E-01  0.39180E-02
