   0.02000000  0.77425E+00  0.45330E-01  0.79386E+00  0.30282E-01  0.78825E+00  0.25233E-01
   0.03200000  0.64142E+00  0.34689E-01  0.64684E+00  0.25083E-01  0.64512E+00  0.20237E-01
   0.05000000  0.48022E+00  0.28774E-01  0.53312E+00  0.17906E-01  0.51853E+00  0.15336E-01
   0.08000000  0.46919E+00  0.26028E-01  0.45722E+00  0.15132E-01  0.46026E+00  0.13100E-01
   0.13000000  0.42165E+00  0.25991E-01  0.35803E+00  0.13625E-01  0.37036E+00  0.11979E-01
   0.18000001  0.32401E+00  0.23485E-01  0.00000E+00  0.00000E+00  0.32401E+00  0.23462E-01
   0.25000000  0.26961E+00  0.20576E-01  0.24155E+00  0.10102E-01  0.24673E+00  0.90447E-02
   0.40000001  0.12247E+00  0.18855E-01  0.12960E+00  0.10559E-01  0.12795E+00  0.93644E-02
   0.64999998  0.25046E-01  0.62770E-02  0.00000E+00  0.00000E+00  0.25046E-01  0.61618E-02
   0.01300000  0.00000E+00  0.00000E+00  0.87539E+00  0.40860E-01  0.87539E+00  0.41452E-01
