   151
   77  615    800.0000      0.0200
   78  615    800.0000      0.0320
   79  615    800.0000      0.0500
   80  615    800.0000      0.0800
   81  615    800.0000      0.1300
   82  615    800.0000      0.1800
   83  615    800.0000      0.2500
   84  615    800.0000      0.4000
   85  615    800.0000      0.6500
   86  615   1000.0000      0.0130
   87  615   1000.0000      0.0200
   88  615   1000.0000      0.0320
   89  615   1000.0000      0.0500
   90  615   1000.0000      0.0800
   91  615   1000.0000      0.1300
   92  615   1000.0000      0.1800
   93  615   1000.0000      0.2500
   94  615   1000.0000      0.4000
   95  615   1000.0000      0.6500
   96  615   1200.0000      0.0200
   97  615   1200.0000      0.0320
   98  615   1200.0000      0.0500
   99  615   1200.0000      0.0800
  100  615   1200.0000      0.1300
  101  615   1200.0000      0.1800
  102  615   1200.0000      0.2500
  103  615   1200.0000      0.4000
  104  615   1200.0000      0.6500
  105  615   1500.0000      0.0200
  106  615   1500.0000      0.0320
  107  615   1500.0000      0.0500
  108  615   1500.0000      0.0800
  109  615   1500.0000      0.1300
  110  615   1500.0000      0.1800
  111  615   1500.0000      0.2500
  112  615   1500.0000      0.4000
  113  615   1500.0000      0.6500
  114  615   2000.0000      0.0320
  115  615   2000.0000      0.0500
  116  615   2000.0000      0.0800
  117  615   2000.0000      0.1300
  118  615   2000.0000      0.1800
  119  615   2000.0000      0.2500
  120  615   2000.0000      0.4000
  121  615   2000.0000      0.6500
  122  615   3000.0000      0.0500
  123  615   3000.0000      0.0800
  124  615   3000.0000      0.1300
  125  615   3000.0000      0.1800
  126  615   3000.0000      0.2500
  127  615   3000.0000      0.4000
  128  615   3000.0000      0.6500
  129  615   5000.0000      0.0800
  130  615   5000.0000      0.1300
  131  615   5000.0000      0.1800
  132  615   5000.0000      0.2500
  133  615   5000.0000      0.4000
  134  615   5000.0000      0.6500
  135  615   8000.0000      0.1300
  136  615   8000.0000      0.1800
  137  615   8000.0000      0.2500
  138  615   8000.0000      0.4000
  139  615   8000.0000      0.6500
  140  615  12000.0000      0.1800
  141  615  12000.0000      0.2500
  142  615  12000.0000      0.4000
  143  615  12000.0000      0.6500
  144  615  20000.0000      0.2500
  145  615  20000.0000      0.4000
  146  615  20000.0000      0.6500
  147  615  30000.0000      0.4000
  148  615    200.0000      0.1800
  149  615    250.0000      0.1800
  150  615    300.0000      0.1800
  151  615   1200.0000      0.0130
    1  1.00 -0.03  0.06 -0.02 -0.05  0.07 -0.02 -0.02 -0.03  0.03  0.00 -0.02 -0.01 -0.01 -0.01 -0.01 -0.01  0.00 -0.04 -0.03 -0.04  0.03 -0.01 -0.01  0.00  0.00  0.00  0.00  0.00 -0.01 -0.01 -0.03  0.03 -0.03  0.01  0.00 -0.01  0.01  0.00  0.00  0.01 -0.01 -0.02  0.02 -0.02  0.00  0.02  0.00  0.01  0.01  0.00 -0.01 -0.02  0.00 -0.01 -0.01 -0.03  0.01  0.03  0.03  0.03  0.02  0.01  0.01 -0.01 -0.01  0.00 -0.01  0.00  0.00  0.00  0.00  0.00 -0.02  0.00 -0.01  0.00 -0.01  0.01  0.00  0.00  0.01  0.00  0.00  0.00 -0.01 -0.01 -0.01 -0.01  0.01  0.01  0.00  0.02  0.01  0.00 -0.01  0.00 -0.01 -0.01  0.00  0.00  0.00  0.00  0.00 -0.01 -0.01  0.01  0.00  0.00 -0.01  0.00  0.01  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.01  0.01  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.01  0.00  0.01 -0.01  0.00  0.00  0.02  0.00  0.00  0.01  0.00 -0.01 -0.01  0.00  0.00
    2 -0.03  1.00  0.03  0.21  0.19  0.01  0.18  0.08 -0.02  0.04  0.12  0.12  0.06  0.04  0.01 -0.02  0.01 -0.04  0.01 -0.01  0.06  0.08  0.12  0.07  0.00  0.02  0.01  0.01 -0.02 -0.01  0.00  0.03  0.06  0.11  0.07  0.05  0.03 -0.02  0.02  0.00 -0.02 -0.02  0.04  0.05  0.12  0.04 -0.01  0.03 -0.02 -0.02 -0.02  0.00  0.01  0.06  0.05  0.09  0.07  0.01 -0.02 -0.07 -0.07 -0.05 -0.02 -0.05  0.04  0.07  0.02  0.04  0.01 -0.01  0.02 -0.02 -0.01  0.01  0.03  0.07  0.05  0.03 -0.01  0.00  0.02 -0.02 -0.03  0.00  0.00  0.09  0.08  0.06  0.02 -0.01 -0.01  0.00 -0.05 -0.02 -0.02  0.06  0.04  0.02  0.03 -0.02  0.00  0.00  0.00 -0.01  0.06  0.04 -0.01  0.02  0.00  0.02 -0.01 -0.03 -0.01  0.04  0.01  0.02  0.01 -0.01  0.00 -0.01 -0.01  0.04  0.02  0.00 -0.01 -0.01 -0.02 -0.02  0.03  0.01  0.00 -0.01  0.00 -0.04  0.00  0.02  0.00 -0.01 -0.02  0.02  0.00  0.00 -0.04  0.00  0.01 -0.01  0.01  0.03  0.02  0.00  0.05
    3  0.06  0.03  1.00  0.02  0.04  0.07  0.02  0.02  0.02  0.07  0.00  0.02  0.01  0.01  0.01  0.01  0.01  0.00  0.02  0.01  0.02  0.08  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.06  0.02  0.00  0.00  0.00 -0.01  0.00  0.00 -0.01 -0.01  0.00  0.05  0.02  0.00 -0.01  0.00 -0.01  0.00 -0.01 -0.01  0.00  0.03  0.01  0.01  0.02 -0.01 -0.02 -0.02 -0.02 -0.02 -0.02 -0.02  0.02  0.01  0.00  0.00  0.00  0.00  0.00 -0.01 -0.01  0.00  0.02  0.01  0.01  0.01 -0.01  0.00  0.00 -0.01 -0.01 -0.01 -0.01  0.01  0.01  0.01  0.00 -0.01 -0.01  0.00 -0.02 -0.01 -0.01  0.01  0.00  0.01  0.01  0.00  0.00  0.00  0.00 -0.01  0.01  0.01 -0.01  0.00  0.00  0.00  0.00 -0.01 -0.01  0.01  0.00  0.01  0.00  0.00  0.00 -0.01 -0.01  0.01  0.00  0.00 -0.01 -0.01 -0.01 -0.01  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00 -0.01  0.00 -0.01  0.01  0.00  0.00 -0.01  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.01
    4 -0.02  0.21  0.02  1.00  0.15  0.01  0.16  0.06 -0.01  0.02  0.16  0.08  0.04  0.02  0.01 -0.01  0.01 -0.02  0.00 -0.02  0.02  0.04  0.10  0.04  0.00  0.01  0.00  0.01 -0.02 -0.02 -0.02  0.00  0.03  0.11  0.05  0.03  0.02 -0.01  0.01  0.00 -0.02 -0.03  0.00  0.03  0.09  0.03 -0.01  0.02 -0.02 -0.01 -0.02 -0.01 -0.01  0.03  0.06  0.05  0.04  0.00 -0.02 -0.04 -0.04 -0.04 -0.02 -0.04  0.02  0.05  0.02  0.02  0.00 -0.01  0.01 -0.02 -0.01 -0.01  0.01  0.05  0.03  0.02 -0.01  0.00  0.01 -0.02 -0.03 -0.01 -0.01  0.10  0.05  0.03  0.01 -0.01  0.00  0.00 -0.04 -0.02 -0.02  0.04  0.02  0.01  0.02 -0.02  0.00  0.00 -0.01 -0.02  0.05  0.02 -0.01  0.01  0.00  0.01 -0.01 -0.03 -0.01  0.03  0.00  0.01  0.00 -0.01  0.00 -0.01 -0.02  0.02  0.01  0.00 -0.01 -0.01 -0.02 -0.02  0.02  0.00  0.00 -0.01  0.00 -0.03  0.00  0.01  0.00 -0.01 -0.02  0.01  0.00  0.00 -0.02  0.00  0.00 -0.01  0.00  0.02  0.01  0.00  0.04
    5 -0.05  0.19  0.04  0.15  1.00  0.00  0.15  0.09  0.04  0.07  0.08  0.12  0.08  0.07  0.04  0.03  0.04  0.00  0.06  0.03  0.09  0.09  0.09  0.07  0.02  0.04  0.04  0.03  0.03  0.03  0.03  0.06  0.06  0.11  0.03  0.05  0.05 -0.01  0.04  0.02  0.00  0.01  0.06  0.07  0.12  0.02 -0.02  0.04 -0.01 -0.01  0.01  0.02  0.02  0.07  0.04  0.09  0.09  0.00 -0.04 -0.08 -0.09 -0.06 -0.02 -0.05  0.05  0.07  0.01  0.05  0.01  0.02  0.04  0.01  0.02  0.04  0.05  0.08  0.05  0.03 -0.02  0.01  0.04 -0.02  0.01  0.02  0.00  0.08  0.07  0.08  0.04 -0.01 -0.02  0.01 -0.06 -0.02 -0.01  0.07  0.04  0.05  0.04  0.00  0.01  0.02  0.02  0.01  0.07  0.04 -0.01  0.03  0.01  0.03  0.01 -0.03  0.01  0.03  0.01  0.03  0.02 -0.01  0.00  0.00  0.00  0.04  0.02  0.01 -0.01 -0.01 -0.01 -0.01  0.03  0.01  0.01  0.00 -0.01 -0.04 -0.01  0.02  0.00 -0.01 -0.03  0.03  0.00  0.00 -0.05  0.00  0.00 -0.02  0.01  0.04  0.05  0.02  0.05
    6  0.07  0.01  0.07  0.01  0.00  1.00  0.00  0.00  0.00  0.04  0.01 -0.01 -0.01 -0.02 -0.01 -0.02 -0.01 -0.01  0.00 -0.01  0.01  0.05  0.01 -0.01 -0.02 -0.02 -0.03 -0.02 -0.04 -0.03 -0.03 -0.02  0.05  0.01 -0.01 -0.01 -0.02 -0.02 -0.02 -0.02 -0.03 -0.03 -0.03  0.03 -0.02  0.00 -0.01 -0.02 -0.02 -0.01 -0.03 -0.03 -0.02  0.01  0.01 -0.02  0.00 -0.02 -0.02 -0.02 -0.01 -0.02 -0.02 -0.03  0.01 -0.01  0.00 -0.02 -0.01 -0.03 -0.02 -0.04 -0.03 -0.03 -0.01 -0.02  0.00  0.00  0.00 -0.01 -0.01 -0.02 -0.03 -0.03 -0.01  0.00  0.00 -0.02 -0.02 -0.01 -0.01 -0.01 -0.02 -0.02 -0.02 -0.01 -0.01 -0.02 -0.01 -0.02 -0.01 -0.02 -0.02 -0.03 -0.01  0.00 -0.01 -0.01 -0.01 -0.02 -0.02 -0.01 -0.02  0.00 -0.01  0.00 -0.01  0.00 -0.01 -0.02 -0.02  0.00 -0.01 -0.01 -0.02 -0.01 -0.02 -0.01  0.00  0.00  0.00 -0.01  0.00 -0.01  0.00  0.00 -0.01 -0.01 -0.01  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00 -0.01 -0.03 -0.02 -0.01
    7 -0.02  0.18  0.02  0.16  0.15  0.00  1.00  0.09 -0.05  0.05  0.10  0.14  0.10  0.08  0.02  0.00  0.03  0.02 -0.06 -0.09 -0.07  0.06  0.11  0.09  0.04  0.05  0.06  0.06  0.06 -0.01 -0.04 -0.07  0.05  0.08  0.10  0.08  0.06  0.02  0.05  0.06  0.01 -0.05 -0.02  0.05  0.14  0.06  0.04  0.06  0.02  0.04  0.03 -0.02 -0.07  0.05  0.03  0.11  0.07  0.04  0.03 -0.02 -0.01 -0.04 -0.05 -0.09  0.03  0.09  0.04  0.06  0.03  0.03  0.06  0.01  0.00 -0.05  0.04  0.09  0.07  0.02  0.01  0.02  0.05  0.02 -0.01 -0.01 -0.05  0.07  0.08  0.08  0.04  0.01  0.03  0.01 -0.04 -0.03 -0.07  0.09  0.06  0.04  0.05  0.01  0.02  0.02 -0.01 -0.02  0.07  0.04  0.01  0.03  0.02  0.03  0.01 -0.04 -0.01  0.05  0.02  0.03  0.02  0.00  0.01 -0.01 -0.03  0.04  0.03  0.02  0.01  0.00 -0.01 -0.01  0.03  0.01  0.00  0.01  0.01 -0.03  0.00  0.02  0.01  0.00 -0.02  0.02  0.00  0.01 -0.02  0.00  0.01 -0.01  0.00  0.01  0.03  0.04  0.08
    8 -0.02  0.08  0.02  0.06  0.09  0.00  0.09  1.00  0.00  0.04  0.03  0.08  0.07  0.06  0.03  0.02  0.03  0.04 -0.02 -0.05 -0.05  0.05  0.06  0.06  0.04  0.04  0.04  0.05  0.06  0.00 -0.03 -0.06  0.03  0.05  0.05  0.05  0.04  0.02  0.04  0.05  0.00 -0.04 -0.03  0.03  0.08  0.03  0.02  0.04  0.02  0.03  0.02 -0.02 -0.07  0.04  0.02  0.06  0.06  0.02  0.00 -0.02 -0.01 -0.04 -0.05 -0.08  0.02  0.06  0.02  0.04  0.02  0.02  0.04  0.00  0.00 -0.04  0.03  0.06  0.04  0.02  0.00  0.02  0.04  0.01  0.00 -0.02 -0.04  0.03  0.05  0.05  0.03  0.00  0.01  0.01 -0.04 -0.03 -0.05  0.05  0.03  0.03  0.03  0.01  0.02  0.02 -0.01 -0.02  0.04  0.03  0.01  0.02  0.02  0.02  0.01 -0.03 -0.01  0.03  0.01  0.02  0.01  0.00  0.01 -0.01 -0.03  0.03  0.02  0.01  0.00 -0.01 -0.01 -0.01  0.02  0.01  0.00  0.01  0.00 -0.03  0.00  0.01  0.01  0.00 -0.02  0.01  0.00  0.00 -0.02  0.00  0.00 -0.01  0.00  0.00  0.02  0.03  0.05
    9 -0.03 -0.02  0.02 -0.01  0.04  0.00 -0.05  0.00  1.00  0.02 -0.02 -0.04 -0.03  0.00  0.03  0.05  0.02  0.00  0.12  0.12  0.13  0.02 -0.04 -0.04 -0.01 -0.01  0.00 -0.01 -0.01  0.04  0.06  0.10  0.00  0.04 -0.08 -0.04 -0.01 -0.02 -0.01 -0.02  0.00  0.07  0.06  0.01 -0.03 -0.04 -0.05 -0.02 -0.02 -0.03  0.00  0.05  0.08  0.01  0.01 -0.03  0.01 -0.04 -0.06 -0.04 -0.06 -0.02  0.02  0.04  0.01 -0.03 -0.03 -0.02 -0.02  0.01 -0.02  0.01  0.02  0.07  0.01 -0.01 -0.03  0.00 -0.03 -0.01 -0.01 -0.03  0.03  0.03  0.04  0.00 -0.02 -0.02  0.00 -0.02 -0.04  0.00 -0.01  0.01  0.05 -0.02 -0.03  0.02  0.00  0.00  0.00  0.00  0.03  0.03  0.00 -0.01 -0.02  0.00 -0.01  0.00  0.00  0.02  0.02 -0.03 -0.01  0.00 -0.01  0.00 -0.01  0.01  0.03 -0.01 -0.02 -0.01 -0.01 -0.01  0.00  0.00 -0.01 -0.01  0.01 -0.01 -0.01  0.00 -0.01 -0.01 -0.02 -0.01 -0.01  0.01 -0.01 -0.01 -0.02  0.00 -0.01 -0.01  0.01  0.02  0.02 -0.01 -0.04
   10  0.03  0.04  0.07  0.02  0.07  0.04  0.05  0.04  0.02  1.00  0.00  0.05  0.04  0.04  0.03  0.03  0.02  0.02  0.03  0.02  0.03  0.08  0.02  0.03  0.02  0.03  0.04  0.03  0.04  0.03  0.03  0.03  0.06  0.03  0.01  0.03  0.03  0.01  0.03  0.02  0.02  0.02  0.04  0.06  0.05  0.01  0.00  0.03  0.01  0.00  0.02  0.02  0.01  0.05  0.00  0.05  0.04  0.01  0.00 -0.02 -0.03 -0.02  0.00 -0.01  0.02  0.03  0.00  0.03  0.01  0.03  0.03  0.02  0.02  0.03  0.04  0.04  0.02  0.01 -0.01  0.01  0.03  0.00  0.02  0.02  0.00  0.02  0.03  0.05  0.03  0.00  0.00  0.01 -0.02  0.00  0.00  0.04  0.02  0.04  0.03  0.02  0.01  0.02  0.02  0.02  0.03  0.02  0.00  0.02  0.01  0.02  0.01 -0.01  0.01  0.02  0.01  0.02  0.01  0.00  0.01  0.01  0.01  0.02  0.01  0.01  0.01  0.00  0.00  0.00  0.01  0.00  0.01  0.01  0.00 -0.01  0.00  0.01  0.00  0.00 -0.01  0.01  0.00  0.00 -0.02  0.00  0.00 -0.01  0.00  0.02  0.04  0.02  0.02
   11  0.00  0.12  0.00  0.16  0.08  0.01  0.10  0.03 -0.02  0.00  1.00  0.04  0.02  0.01  0.00  0.00  0.01  0.01 -0.03 -0.04 -0.05  0.00  0.07  0.02  0.01  0.01  0.01  0.02  0.01 -0.02 -0.04 -0.05  0.00  0.07  0.04  0.02  0.01  0.01  0.01  0.02 -0.01 -0.04 -0.04  0.00  0.05  0.02  0.01  0.01  0.01  0.02  0.00 -0.03 -0.05  0.00  0.04  0.02  0.01  0.00  0.01  0.00  0.01 -0.01 -0.03 -0.04  0.00  0.03  0.01  0.01  0.00  0.00  0.01 -0.01 -0.01 -0.04  0.00  0.02  0.02  0.01  0.00  0.01  0.01  0.00 -0.02 -0.02 -0.03  0.07  0.02  0.00  0.00  0.00  0.01  0.00 -0.01 -0.02 -0.03  0.02  0.01  0.00  0.01  0.00  0.00  0.00 -0.02 -0.02  0.03  0.01  0.00  0.00  0.01  0.00  0.00 -0.02 -0.01  0.01  0.00  0.00  0.00  0.00  0.00 -0.01 -0.02  0.01  0.00  0.00  0.00  0.00 -0.01 -0.01  0.01  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.01  0.03
   12 -0.02  0.12  0.02  0.08  0.12 -0.01  0.14  0.08 -0.04  0.05  0.04  1.00  0.14  0.17  0.11  0.01  0.11 -0.16 -0.04 -0.06 -0.06  0.06  0.08  0.19  0.05  0.02  0.12  0.15 -0.01  0.01 -0.01 -0.04  0.04  0.04  0.20  0.13  0.12  0.04  0.13  0.04  0.02 -0.02  0.01  0.05  0.29  0.10  0.00  0.15  0.03  0.01  0.02  0.08 -0.05  0.05  0.01  0.11  0.07  0.04  0.03 -0.01 -0.01 -0.03 -0.03 -0.06  0.02  0.16  0.04  0.14  0.03  0.08  0.09  0.03  0.04 -0.02  0.05  0.21  0.03  0.07 -0.03  0.04  0.05  0.02 -0.05  0.01 -0.04  0.04  0.07  0.09  0.05  0.01  0.02  0.02 -0.03 -0.01 -0.05  0.16  0.13  0.09  0.09 -0.03  0.02  0.05  0.12  0.00  0.20  0.07 -0.01  0.07  0.01  0.10  0.05  0.00  0.00  0.06  0.01  0.01  0.04  0.01  0.04  0.08 -0.01  0.04  0.06  0.00  0.04  0.04  0.03 -0.03  0.03  0.00  0.03 -0.01 -0.01 -0.02 -0.02  0.04  0.02  0.00  0.00  0.02  0.01  0.03 -0.02 -0.03  0.02 -0.01  0.03  0.27  0.23  0.00  0.14
   13 -0.01  0.06  0.01  0.04  0.08 -0.01  0.10  0.07 -0.03  0.04  0.02  0.14  1.00  0.13  0.02  0.04  0.02  0.17 -0.07 -0.09 -0.12  0.04  0.06  0.13  0.13  0.10  0.11  0.10  0.20  0.00 -0.04 -0.09  0.03  0.03  0.16  0.12  0.07  0.06  0.06  0.15  0.03 -0.05 -0.04  0.03  0.18  0.06  0.08  0.06  0.10  0.09  0.08 -0.05 -0.10  0.04  0.00  0.09  0.06  0.04  0.04  0.01  0.02 -0.02 -0.05 -0.09  0.01  0.18  0.05  0.04  0.05  0.02  0.12  0.02  0.05 -0.06  0.04  0.14  0.13  0.02  0.02  0.05  0.10  0.03  0.03 -0.01 -0.06  0.02  0.05  0.07  0.05  0.02  0.04  0.02 -0.03 -0.03 -0.07  0.14  0.07  0.04  0.06  0.06  0.03  0.07 -0.06 -0.02  0.10  0.06  0.03  0.01  0.08  0.02  0.01 -0.05 -0.01  0.09  0.03  0.03  0.04  0.02  0.04 -0.03 -0.02  0.03  0.01  0.06  0.01 -0.01 -0.01  0.02  0.04  0.01  0.00  0.03  0.02 -0.02  0.00  0.03  0.03  0.01 -0.01  0.01 -0.01  0.01 -0.01  0.01  0.02  0.00 -0.03 -0.13 -0.03  0.16  0.23
   14 -0.01  0.04  0.01  0.02  0.07 -0.02  0.08  0.06  0.00  0.04  0.01  0.17  0.13  1.00  0.09  0.08  0.08  0.06 -0.03 -0.04 -0.07  0.03  0.04  0.11  0.08  0.06  0.12  0.12  0.15  0.03  0.00 -0.04  0.02  0.02  0.10  0.11  0.09  0.06  0.09  0.09  0.04  0.00  0.00  0.03  0.15  0.05  0.05  0.09  0.06  0.05  0.09  0.05 -0.05  0.04  0.00  0.08  0.05  0.03  0.03  0.01  0.01 -0.01 -0.02 -0.04  0.01  0.11  0.03  0.08  0.04  0.08  0.09  0.04  0.06 -0.01  0.04  0.12  0.05  0.03  0.01  0.05  0.06  0.03  0.06  0.02 -0.03  0.02  0.04  0.07  0.05  0.02  0.02  0.02 -0.01 -0.01 -0.03  0.11  0.09  0.09  0.06  0.05  0.03  0.07  0.05  0.01  0.11  0.04  0.03  0.04  0.03  0.06  0.05  0.00  0.01  0.04  0.02  0.03  0.03  0.01  0.03  0.03  0.00  0.03  0.03  0.02  0.03  0.02  0.03  0.01  0.03  0.01  0.02  0.02  0.01 -0.01 -0.01  0.02  0.03  0.01  0.00  0.02  0.00  0.02 -0.01  0.00  0.01  0.00  0.01  0.08  0.14  0.09  0.10
   15 -0.01  0.01  0.01  0.01  0.04 -0.01  0.02  0.03  0.03  0.03  0.00  0.11  0.02  0.09  1.00  0.08  0.11 -0.03  0.02  0.02  0.00  0.02  0.00  0.05  0.01  0.01  0.08  0.09  0.05  0.03  0.02  0.01  0.01  0.02  0.01  0.06  0.06  0.03  0.08  0.01  0.02  0.02  0.02  0.02  0.07  0.02 -0.01  0.08  0.00  0.00  0.05  0.09  0.00  0.02  0.00  0.03  0.03  0.01  0.00  0.00 -0.01 -0.01  0.00 -0.01  0.01  0.02  0.00  0.08  0.01  0.08  0.03  0.03  0.04  0.02  0.02  0.06 -0.02  0.04  0.00  0.02  0.00  0.01  0.05  0.02 -0.01  0.01  0.01  0.03  0.03  0.00  0.00  0.01 -0.01  0.00  0.00  0.05  0.07  0.09  0.04  0.03  0.01  0.04  0.10  0.02  0.07  0.01  0.01  0.05 -0.02  0.06  0.05  0.03  0.01 -0.01  0.01  0.02  0.01  0.01  0.01  0.06  0.01  0.01  0.03 -0.01  0.03  0.03  0.04  0.00  0.01  0.00  0.03  0.00 -0.01  0.00 -0.01  0.01  0.01  0.00  0.01  0.02  0.01  0.01 -0.01 -0.01  0.00 -0.01  0.03  0.20  0.21  0.00 -0.04
   16 -0.01 -0.02  0.01 -0.01  0.03 -0.02  0.00  0.02  0.05  0.03  0.00  0.01  0.04  0.08  0.08  1.00  0.08  0.15  0.02  0.01 -0.03  0.01 -0.01  0.01  0.04  0.06  0.10  0.08  0.19  0.03  0.01 -0.02  0.00  0.02 -0.03  0.06  0.04  0.04  0.05  0.07  0.02  0.01 -0.01  0.01  0.01 -0.01  0.04  0.04  0.04  0.04  0.10  0.04 -0.03  0.01  0.00  0.01  0.03  0.00  0.00  0.01  0.01 -0.01 -0.02 -0.02  0.00  0.02  0.00  0.04  0.02  0.08  0.05  0.03  0.05  0.00  0.02  0.03  0.02  0.01  0.02  0.03  0.02  0.01  0.11  0.01 -0.02  0.00  0.00  0.02  0.02  0.00  0.00  0.01 -0.01 -0.01 -0.01  0.03  0.05  0.09  0.02  0.08  0.02  0.06  0.03  0.01  0.03  0.00  0.04  0.02  0.01  0.02  0.04  0.01  0.01 -0.01  0.02  0.04  0.01  0.01  0.01  0.01  0.00  0.01  0.01  0.01  0.01  0.00  0.03  0.03  0.02  0.00  0.02  0.02  0.00  0.00  0.00  0.00  0.01  0.01  0.01  0.02  0.00  0.01 -0.01  0.00  0.00 -0.01  0.01  0.03  0.12  0.08 -0.01
   17 -0.01  0.01  0.01  0.01  0.04 -0.01  0.03  0.03  0.02  0.02  0.01  0.11  0.02  0.08  0.11  0.08  1.00 -0.03 -0.01 -0.03 -0.05  0.02  0.01  0.05  0.01  0.01  0.08  0.10  0.04  0.00 -0.03 -0.06  0.01  0.03  0.01  0.05  0.05  0.04  0.09  0.03  0.01 -0.03 -0.04  0.01  0.07  0.02 -0.01  0.07  0.01  0.02  0.02  0.03 -0.06  0.01  0.01  0.02  0.04  0.00  0.00  0.00  0.01 -0.03 -0.04 -0.06  0.01  0.02  0.01  0.08  0.02  0.07  0.02  0.00  0.00 -0.04  0.01  0.06 -0.02  0.04  0.00  0.03  0.00  0.01 -0.01 -0.02 -0.04  0.01  0.01  0.02  0.01  0.00  0.01  0.01 -0.02 -0.03 -0.04  0.04  0.06  0.08  0.04  0.00  0.01  0.01  0.07 -0.02  0.06  0.02  0.01  0.04 -0.02  0.04  0.03  0.01 -0.01  0.00  0.01  0.01  0.00  0.00  0.00  0.04 -0.02  0.01  0.03 -0.02  0.02  0.02  0.02 -0.03  0.00  0.00  0.02 -0.01 -0.01 -0.01 -0.02  0.01  0.00  0.00  0.00  0.01  0.00  0.01 -0.01 -0.02  0.00 -0.01  0.03  0.17  0.16 -0.03 -0.03
