   0.00656000  0.10238E+01  0.45802E-01  0.00000E+00  0.00000E+00  0.10238E+01  0.45817E-01
   0.00800000  0.10331E+01  0.48210E-01  0.00000E+00  0.00000E+00  0.10331E+01  0.48149E-01
   0.01300000  0.89309E+00  0.34365E-01  0.00000E+00  0.00000E+00  0.89309E+00  0.34213E-01
   0.02000000  0.72167E+00  0.26564E-01  0.00000E+00  0.00000E+00  0.72167E+00  0.26389E-01
   0.03200000  0.61631E+00  0.22142E-01  0.00000E+00  0.00000E+00  0.61631E+00  0.22150E-01
   0.05000000  0.53108E+00  0.21085E-01  0.00000E+00  0.00000E+00  0.53108E+00  0.21206E-01
   0.08000000  0.43727E+00  0.17251E-01  0.00000E+00  0.00000E+00  0.43727E+00  0.17394E-01
   0.13000000  0.33967E+00  0.15520E-01  0.00000E+00  0.00000E+00  0.33967E+00  0.15753E-01
   0.18000001  0.29339E+00  0.16044E-01  0.00000E+00  0.00000E+00  0.29339E+00  0.15897E-01
   0.25000000  0.27233E+00  0.19622E-01  0.00000E+00  0.00000E+00  0.27233E+00  0.19101E-01
   0.40000001  0.17121E+00  0.21413E-01  0.00000E+00  0.00000E+00  0.17121E+00  0.20351E-01
